"Subject"	"mapping"	"Condition"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"feedduration"	"Probe.ACC"	"Probe.RT"	"race"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	500	0	159	"white"
105	"RightGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	0	239	"white"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	175	"white"
105	"RightGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	0	279	"white"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	0	247	"white"
105	"RightGun"	"BlackHisp"	2	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	1	279	"white"
105	"RightGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	407	"white"
105	"RightGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	359	"white"
105	"RightGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	367	"white"
105	"RightGun"	"BlackHisp"	2	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	1	407	"white"
105	"RightGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	500	1	343	"white"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	343	"white"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	1	327	"white"
105	"RightGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	1	382	"white"
105	"RightGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	0	238	"white"
105	"RightGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	214	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	0	493	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	1	285	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL1.bmp"	500	0	365	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	1	357	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	0	245	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	0	205	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	253	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	357	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	373	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	341	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	365	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	1	261	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	0	197	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	85	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	276	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	380	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	420	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	0	293	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	1	285	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	0	397	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	253	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	0	341	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON4.bmp"	500	1	429	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	1	381	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	0	405	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL3.bmp"	500	0	397	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	1	421	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	1	349	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	0	341	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	1	421	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	0	445	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	500	1	461	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	0	365	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	0	373	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	493	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	500	1	285	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	389	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	1	389	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	0	413	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	0	373	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	373	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	0	485	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	1000	1	549	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL4.bmp"	1000	1	529	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	1	396	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	388	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL3.bmp"	500	0	372	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	436	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	0	340	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	0	332	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	0	316	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	0	12	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	500	1	348	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	0	228	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	1	444	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	1	332	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	324	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	0	396	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	1	444	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	500	1	436	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	1000	1	501	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	1000	1	529	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	396	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	428	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	1	435	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	0	339	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	371	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	1	291	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	1	387	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	371	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	1	451	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	0	355	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	459	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	1	331	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL3.bmp"	500	1	395	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	363	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	0	394	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	0	370	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	1	442	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	500	1	411	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	419	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	443	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	475	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	0	275	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	347	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	1	395	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	0	323	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	1	419	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	1000	1	563	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL1.bmp"	500	0	375	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	399	"white"
105	"RightGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	375	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	399	"white"
105	"RightGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	303	"white"
105	"RightGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	0	334	"white"
105	"RightGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	500	0	198	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	447	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL1.bmp"	500	1	295	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	279	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	500	0	375	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	287	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	0	383	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	0	327	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	295	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	199	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	415	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	335	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	500	0	319	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	0	439	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	0	318	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	0	398	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	374	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	398	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON4.bmp"	500	1	350	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	500	1	334	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	0	438	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	1	478	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	446	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	1	294	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	0	70	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	0	14	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	0	182	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	222	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	0	302	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	479	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	399	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	0	326	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	500	0	286	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	295	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON4.bmp"	500	1	383	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	1	223	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	0	327	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	0	231	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL1.bmp"	500	1	287	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	1	327	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	360	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	0	384	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON4.bmp"	500	1	400	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	0	168	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	0	280	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	0	328	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	344	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	312	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	1	312	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	0	271	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	1000	1	527	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	387	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	283	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	331	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	0	323	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	500	0	299	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	339	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	291	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	468	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	500	0	308	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	1	268	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	476	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	1	396	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	444	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	1	476	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	258	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	298	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	0	305	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	0	385	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	0	281	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	329	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	1	393	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	1	217	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	409	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	409	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON4.bmp"	500	1	313	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	313	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	385	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	353	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	0	337	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	0	305	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL1.bmp"	500	0	401	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	441	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	393	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	345	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	464	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	360	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	384	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	1	417	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	1	409	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	1000	0	537	"white"
105	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	301	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	309	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	500	1	445	"white"
105	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	0	381	"white"
105	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	0	349	"white"
105	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	0	269	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	0	381	"white"
106	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	1000	1	541	"white"
106	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	1	441	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	0	409	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	489	"white"
106	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	500	1	409	"white"
106	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	425	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	500	0	441	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	1000	1	553	"white"
106	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	0	300	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	1	404	"white"
106	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	484	"white"
106	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	1	476	"white"
106	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	500	1	469	"white"
